,CaASU0020421,CaUTC00138833,Ck1,Ck10,Ck11,Ck12,Ck17,Ck2,Ck20,Ck21,Ck22,Ck23,Ck26,Ck29,Ck3,Ck32,Ck34,Ck35,Ck36,Ck4,Ck49,Ck50,Ck51,Ck54,Ck56,Ck7,Ck80,Ck81,Ck83,Ck85,Ck88,Ck92,Ck94,Ck96,Ck98,Dm100,Dm102,Dm104,Dm106,Dm108,Dm110,Dm111,Dm112,Dm113,Dm114,Dm115,Dm116,Dm117,Dm118,Dm119,Mg37,Mg38,Mg39,Mg40,Mg41,Mg57,Mg58,Mg59,Mg60,Mg61,Mg64,Mg67,Mg69,Mg70,Mg72,Mg74,Mg77,Mg79,Nv120,Nv122,Nv125,Nv127,Nv130,Nv131,Nv134,Nv136,Nv138,Pa140,Pa141,Pa143,Pa145,Pa147,Pa154,Pa158
Ck96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98360655737704916,0.72131147540983609,0.70491803278688525,0.71311475409836067,0.71900826446280997,0.70491803278688525,0.71074380165289253,0.71074380165289253,0.72131147540983609,0.71311475409836067,0.71074380165289253,0.71311475409836067,0.69999999999999996,0.71311475409836067,0.71311475409836067,0.71074380165289253,0.7142857142857143,0.71311475409836067,0.70491803278688525,0.71311475409836067,0.71311475409836067,0.69672131147540983,0.69090909090909092,0.70491803278688525,0.70491803278688525,0.70491803278688525,0.69999999999999996,0.70491803278688525,0.70491803278688525,0.71311475409836067,0.7021276595744681,0.69999999999999996,0.71074380165289253,0.71311475409836067,0.71311475409836067,0.71311475409836067,0.69672131147540983,0.72950819672131151,0.73076923076923073,0.70909090909090911,0.71739130434782605,0.72815533980582525,0.70909090909090911,0.69369369369369371,0.66393442622950816,0.70270270270270274,0.71171171171171166,0.70270270270270274,0.69369369369369371,0.69369369369369371
Ck98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69545454545454544,0.6875,0.6964285714285714,0.70319634703196343,0.69124423963133641,0.69266055045871555,0.70718232044198892,0.7258883248730964,0.7239263803680982,0.69999999999999996,0.71499999999999997,0.70833333333333337,0.69090909090909092,0.6901408450704225,0.67647058823529416,0.67539267015706805,0.67980295566502458,0.67487684729064035,0.70430107526881724,0.69999999999999996,0.66009852216748766,0.70700636942675155,0.66839378238341973,0.66839378238341973,0.68279569892473113,0.68421052631578949,0.68877551020408168,0.66834170854271358,0.69892473118279574,0.66666666666666663,0.67213114754098358,0.68527918781725883,0.68333333333333335,0.70680628272251311,0.70454545454545459,0.67149758454106279,0.68599033816425126,0.75147928994082835,0.74175824175824179,0.71186440677966101,0.7528089887640449,0.67539267015706805,0.69801980198019797,0.66355140186915884,0.69354838709677424,0.68137254901960786,0.69696969696969702,0.67788461538461542,0.67942583732057416
Dm100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96177558569667077,0.96153846153846156,0.95489690721649489,0.9669926650366748,0.96060991105463789,0.95695364238410596,0.96153846153846156,0.95921985815602839,0.95755305867665419,0.95231788079470203,0.95872170439414117,0.96300863131935877,0.96138482023968042,0.95482866043613712,0.83825597749648384,0.85322359396433467,0.85836909871244638,0.84752747252747251,0.85657894736842111,0.84203480589022761,0.84867394695787834,0.84404924760601918,0.84010840108401086,0.84583333333333333,0.84910485933503832,0.84087791495198905,0.84039900249376553,0.84540389972144847,0.84155844155844151,0.84531886024423342,0.84760705289672544,0.84605263157894739,0.89264705882352946,0.91687657430730474,0.89961389961389959,0.90897597977243993,0.88844621513944222,0.8904494382022472,0.87663551401869155,0.87752161383285299,0.90108401084010836,0.75320512820512819,0.73760932944606417,0.75404530744336573,0.7554179566563467,0.74766355140186913,0.74777448071216612,0.75076923076923074
Dm102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97132169576059846,0.95520421607378125,0.95476772616136918,0.96324461343472745,0.95866454689984104,0.96030729833546735,0.94709897610921501,0.94348894348894352,0.93741496598639451,0.95351925630810097,0.95833333333333337,0.95238095238095233,0.95886075949367089,0.84051724137931039,0.84033613445378152,0.83836858006042292,0.83539094650205759,0.83977900552486184,0.82949932341001353,0.83670295489891133,0.83079056865464629,0.82524271844660191,0.83496503496503494,0.83705650459921155,0.82920110192837471,0.83417721518987342,0.83285302593659938,0.83870967741935487,0.8354609929078014,0.83441138421733507,0.83646112600536193,0.8847305389221557,0.91142490372272145,0.89147286821705429,0.90736040609137059,0.88243626062322944,0.88563458856345889,0.87234042553191493,0.8699551569506726,0.89548022598870058,0.74193548387096775,0.72727272727272729,0.75324675324675328,0.74212034383954151,0.74285714285714288,0.74254742547425479,0.74545454545454548
Dm104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9719853836784409,0.96269554753309261,0.96514423076923073,0.96913580246913578,0.97105263157894739,0.95065789473684215,0.94736842105263153,0.94612352168199743,0.94829760403530894,0.9621749408983451,0.94999999999999996,0.96029411764705885,0.83768913342503437,0.84362680683311431,0.84582743988684583,0.84135240572171655,0.8515625,0.83801874163319945,0.83597122302158278,0.8413793103448276,0.83662714097496704,0.84078212290502796,0.85019710906701706,0.83831521739130432,0.84134615384615385,0.83892617449664431,0.84741144414168934,0.84112149532710279,0.84190231362467871,0.84353741496598644,0.89583333333333337,0.9115151515151515,0.90355329949238583,0.91594561186650181,0.8970976253298153,0.89466484268125857,0.87477313974591653,0.88395415472779371,0.9009247027741083,0.75342465753424659,0.7407407407407407,0.75177304964539005,0.75919732441471577,0.74410774410774416,0.74920634920634921,0.75409836065573765
Dm106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96473551637279598,0.9728331177231565,0.96308186195826651,0.95955369595536955,0.94285714285714284,0.94894146948941471,0.94938440492476062,0.9464052287581699,0.95527950310559007,0.95310344827586202,0.95434462444771728,0.83901773533424284,0.84716732542819495,0.85037037037037033,0.84323640960809099,0.85032258064516131,0.84362680683311431,0.83664772727272729,0.8418156808803301,0.83900523560209428,0.84362139917695478,0.84429530201342284,0.84045584045584043,0.84223602484472049,0.83582089552238803,0.84782608695652173,0.84081632653061222,0.84776902887139105,0.85013623978201636,0.88821752265861031,0.91271820448877805,0.90180878552971577,0.90556274256144886,0.89260808926080892,0.8920863309352518,0.87174721189591076,0.88138138138138133,0.89878542510121462,0.76530612244897955,0.74303405572755421,0.76190476190476186,0.76333333333333331,0.75895765472312704,0.75632911392405067,0.75747508305647837
Dm108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96634615384615385,0.95565749235474007,0.94887780548628431,0.96984126984126984,0.96096440872560274,0.96758104738154616,0.95885286783042389,0.9545983701979045,0.94948186528497414,0.95697329376854601,0.84689655172413791,0.84864864864864864,0.86086956521739133,0.84278350515463918,0.85545335085413932,0.84520547945205482,0.84804630969609263,0.84531886024423342,0.84275862068965512,0.84985835694050993,0.85064935064935066,0.84438430311231394,0.84404761904761905,0.84224965706447186,0.85365853658536583,0.84396200814111266,0.84715025906735753,0.85006693440428382,0.8924889543446245,0.9128329297820823,0.90987654320987654,0.91756272401433692,0.89299867899603702,0.90118577075098816,0.87272727272727268,0.8828571428571429,0.90026954177897578,0.75,0.73243243243243239,0.75641025641025639,0.74927953890489918,0.74782608695652175,0.74931129476584024,0.75384615384615383
Dm110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95964125560538116,0.96697490092470273,0.95299837925445707,0.95351609058402864,0.95370370370370372,0.95774647887323938,0.95828367103694878,0.9509933774834437,0.95716395864106352,0.85515320334261835,0.8492957746478873,0.8571428571428571,0.85100671140939599,0.85497237569060769,0.84422809457579973,0.84919472913616401,0.85273492286115005,0.83888888888888891,0.85094066570188132,0.8535286284953395,0.84413793103448276,0.84944920440636473,0.8408450704225352,0.852054794520548,0.85085227272727271,0.84756898817345594,0.84699453551912574,0.88940809968847356,0.9178082191780822,0.90494296577946765,0.90864799025578558,0.89333333333333331,0.90296495956873313,0.88661710037174724,0.89015691868758917,0.90054495912806543,0.74440894568690097,0.72189349112426038,0.74820143884892087,0.74285714285714288,0.74303405572755421,0.74251497005988021,0.7432432432432432
Dm111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95899053627760256,0.95344129554655865,0.95076923076923081,0.93884297520661153,0.95714285714285718,0.95303030303030301,0.95751633986928109,0.95986038394415363,0.85160202360876902,0.83606557377049184,0.83633093525179858,0.83220338983050846,0.83571428571428574,0.82374100719424459,0.83629893238434161,0.83537653239929943,0.82499999999999996,0.8351648351648352,0.83098591549295775,0.83220338983050846,0.83750000000000002,0.82820976491862563,0.83818181818181814,0.83185840707964598,0.83217993079584773,0.83152173913043481,0.90104166666666663,0.90880989180834626,0.90979782270606535,0.91719745222929938,0.88870151770657668,0.88943894389438949,0.8716904276985743,0.87949640287769781,0.90017825311942956,0.72047244094488194,0.71794871794871795,0.74038461538461542,0.73003802281368824,0.72399999999999998,0.73605947955390338,0.73251028806584362
Dm112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94220665499124345,0.95483870967741935,0.95212038303693569,0.95448275862068965,0.95425667090216015,0.95586206896551729,0.95462184873949585,0.84999999999999998,0.84398216939078752,0.84012066365007543,0.84165477888730389,0.84441301272984437,0.83741007194244599,0.84031007751937981,0.84283727399165509,0.83506686478454684,0.84785819793205319,0.84231805929919135,0.83040935672514615,0.83875162548764626,0.83407407407407408,0.84308131241084161,0.83457526080476896,0.84081632653061222,0.84122562674094703,0.89380530973451322,0.91052631578947374,0.89381720430107525,0.90921052631578947,0.8804034582132565,0.88603988603988604,0.8645038167938931,0.86778115501519759,0.88937409024745273,0.74086378737541525,0.73020527859237538,0.74911660777385158,0.74760383386581475,0.7363344051446945,0.74695121951219512,0.74827586206896557
Dm113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97138314785373614,0.94849023090586149,0.96363636363636362,0.94620253164556967,0.9425493716337523,0.946257197696737,0.83275261324041816,0.82892416225749554,0.8307086614173228,0.82296650717703346,0.828125,0.8125,0.82517482517482521,0.82363315696649031,0.81914893617021278,0.83479789103690683,0.82425307557117755,0.82608695652173914,0.82658022690437605,0.82032667876588017,0.83553875236294894,0.82110912343470488,0.82788296041308085,0.83626760563380287,0.90303030303030307,0.94019933554817281,0.9207419898819561,0.93030794165316044,0.89396709323583179,0.90016920473773265,0.88469601677148846,0.8820224719101124,0.92477064220183491,0.73469387755102045,0.71481481481481479,0.74042553191489358,0.73877551020408161,0.73643410852713176,0.73643410852713176,0.74208144796380093
Dm114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9498069498069498,0.96878901373283399,0.94496487119437944,0.94504021447721176,0.95427728613569318,0.83426183844011137,0.83918918918918917,0.84843982169390786,0.83225806451612905,0.83994708994709,0.83153638814016173,0.836231884057971,0.83011049723756902,0.82814614343707715,0.83659217877094971,0.83399734395750336,0.8306010928961749,0.83028083028083033,0.82841068917018279,0.83287292817679559,0.83194444444444449,0.83140283140283144,0.83176312247644679,0.89143730886850148,0.91373025516403406,0.90500000000000003,0.9134146341463415,0.89530201342281879,0.8998664886515354,0.87934186471663622,0.88555078683834043,0.9039780521262003,0.74769230769230766,0.73087818696883855,0.7651006711409396,0.74695121951219512,0.74925373134328355,0.74857142857142855,0.75324675324675328
Dm115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9559228650137741,0.94033722438391698,0.95302013422818788,0.9419152276295133,0.83630952380952384,0.83775811209439532,0.84153846153846157,0.82898550724637676,0.84560906515580736,0.83531157270029677,0.83596214511041012,0.83204930662557786,0.83260553129548764,0.83835182250396201,0.83717579250720464,0.82778581765557169,0.82614555256064692,0.82695035460992905,0.83508245877061471,0.82869692532942896,0.83381502890173409,0.83357664233576645,0.87461300309597523,0.90190735694822888,0.89237057220708449,0.89812332439678288,0.87207702888583216,0.87801418439716317,0.85981308411214952,0.87028657616892913,0.88500727802037849,0.74564459930313587,0.73421926910299007,0.75451263537906132,0.74829931972789121,0.74825174825174823,0.74915254237288131,0.74489795918367352
Dm116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94155019059720457,0.95184135977337114,0.9360730593607306,0.83171070931849789,0.83310152990264252,0.84170471841704719,0.83568677792041079,0.84097035040431267,0.82564841498559083,0.84482758620689657,0.83522727272727271,0.83152173913043481,0.84210526315789469,0.83514986376021794,0.83152173913043481,0.83375314861460958,0.82829670329670335,0.83618233618233617,0.83171070931849789,0.83624161073825498,0.83535762483130904,0.88151658767772512,0.91849935316946962,0.9068493150684932,0.91298701298701301,0.89539748953974896,0.90344827586206899,0.88742964352720455,0.89167974882260592,0.90642458100558654,0.74757281553398058,0.73765432098765427,0.75649350649350644,0.75,0.74534161490683226,0.74617737003058104,0.75593220338983047
Dm117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95624195624195629,0.9555555555555556,0.83031988873435325,0.83102493074792239,0.83857142857142852,0.83118556701030932,0.83668005354752339,0.82434301521438447,0.8233618233618234,0.83310533515731877,0.8214285714285714,0.82937062937062933,0.82964889466840053,0.82578875171467769,0.82692307692307687,0.82118294360385147,0.83013698630136989,0.82520325203252032,0.82857142857142863,0.83153638814016173,0.87833827893175076,0.90419161676646709,0.88957055214723924,0.90096618357487923,0.87785234899328857,0.88563829787234039,0.87137681159420288,0.86889818688981868,0.89006622516556289,0.73148148148148151,0.71509971509971515,0.73310810810810811,0.72948328267477203,0.72754491017964074,0.72807017543859653,0.73051948051948057
Dm118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9521604938271605,0.83259911894273131,0.8303834808259587,0.83599419448476053,0.82877697841726616,0.83216783216783219,0.81924198250728864,0.83252818035426734,0.83018867924528306,0.8219971056439942,0.82742681047765798,0.82378223495702008,0.81395348837209303,0.82368775235531633,0.82209469153515069,0.82265275707898655,0.82672540381791482,0.82489146164978289,0.82602339181286555,0.88584474885844744,0.90771349862258954,0.89370629370629373,0.9049586776859504,0.875,0.87627365356622999,0.86781609195402298,0.87214611872146119,0.89511494252873558,0.73737373737373735,0.72347266881028938,0.74468085106382975,0.7407407407407407,0.73356401384083048,0.73333333333333328,0.73267326732673266
Dm119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83544303797468356,0.8438003220611916,0.84300341296928327,0.83742331288343563,0.85443037974683544,0.84126984126984128,0.83592400690846291,0.84094754653130288,0.83792544570502436,0.84290540540540537,0.84048027444253859,0.83828382838283833,0.83409436834094364,0.83360522022838501,0.83476764199655762,0.83498349834983498,0.84359400998336109,0.84102564102564104,0.88495575221238942,0.89922480620155043,0.88906009244992301,0.89538461538461533,0.88319999999999999,0.88012618296529965,0.86065573770491799,0.88082901554404147,0.88,0.74820143884892087,0.73195876288659789,0.74131274131274127,0.75,0.75091575091575091,0.74647887323943662,0.743859649122807
Mg37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95378690629011553,0.9483240223463687,0.95604395604395609,0.96183206106870234,0.95073235685752333,0.9612724757952974,0.9547803617571059,0.94293125810635536,0.94132985658409385,0.94094993581514763,0.94832041343669249,0.9398315282791817,0.94025974025974024,0.95263157894736838,0.94187582562747685,0.95363408521303261,0.95483870967741935,0.82508250825082508,0.84615384615384615,0.83779971791255292,0.84810126582278478,0.86015037593984967,0.87537091988130566,0.85981308411214952,0.8716666666666667,0.82874617737003053,0.72516556291390732,0.70926517571884984,0.72659176029962547,0.73289902280130292,0.73089700996677742,0.73289902280130292,0.73129251700680276
Mg38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9674355495251018,0.9669926650366748,0.97090909090909094,0.9494949494949495,0.96005509641873277,0.95088161209068012,0.93827160493827155,0.9393548387096774,0.93844221105527637,0.94172185430463573,0.94344163658243085,0.94332493702770781,0.94899328859060406,0.94451612903225801,0.95700245700245701,0.94884910485933505,0.81270903010033446,0.84806629834254144,0.83646888567293776,0.83641536273115225,0.87253414264036422,0.86461538461538456,0.86534653465346534,0.86111111111111116,0.83184523809523814,0.743859649122807,0.72955974842767291,0.73702422145328716,0.75426621160409557,0.74489795918367352,0.74683544303797467,0.74350649350649356
Mg39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9630642954856361,0.96929238985313748,0.9578651685393258,0.963963963963964,0.96226415094339623,0.95121951219512191,0.94915254237288138,0.95496688741721858,0.9546079779917469,0.94465894465894462,0.96311475409836067,0.95907230559345158,0.95174262734584447,0.96281540504648078,0.95121951219512191,0.82402707275803722,0.85513361462728554,0.84808259587020651,0.84808259587020651,0.87735849056603776,0.87154471544715451,0.87190082644628097,0.87296416938110755,0.83536585365853655,0.73539518900343648,0.71698113207547165,0.72125435540069682,0.73972602739726023,0.73063973063973064,0.72815533980582525,0.73051948051948057
Mg40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96670630202140306,0.94577553593947039,0.96803069053708435,0.96817625458996326,0.96049382716049381,0.95354523227383858,0.94749694749694746,0.95213454075032344,0.96539792387543255,0.95137157107231918,0.96005326231691079,0.96030729833546735,0.96144578313253015,0.97044334975369462,0.81803542673107887,0.84734799482535572,0.83698630136986296,0.84280052840158526,0.8703976435935199,0.87073863636363635,0.86397058823529416,0.86443381180223289,0.83852691218130315,0.73448275862068968,0.71111111111111114,0.72473867595818819,0.74048442906574397,0.735973597359736,0.73442622950819669,0.73285198555956677
Mg41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96205630354957161,0.96998635743519779,0.9652173913043478,0.95048309178743962,0.94974874371859297,0.95145631067961167,0.95176010430247715,0.95130641330166266,0.94631710362047439,0.95508586525759576,0.95624195624195629,0.96062052505966589,0.95566502463054193,0.82240000000000002,0.8523489932885906,0.84748201438848925,0.84836065573770492,0.8775811209439528,0.87556221889055474,0.87145557655954631,0.87380191693290732,0.84582132564841495,0.74817518248175185,0.72542372881355932,0.73356401384083048,0.75091575091575091,0.74295774647887325,0.74394463667820065,0.74295774647887325
Mg57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95036496350364963,0.94487179487179485,0.93324937027707811,0.93011435832274458,0.94278606965174128,0.94254445964432287,0.94014962593516205,0.93492695883134125,0.93959731543624159,0.93902439024390238,0.95006090133982946,0.93694829760403531,0.81545741324921139,0.84779516358463725,0.83806818181818177,0.8455056179775281,0.87323943661971826,0.86093750000000002,0.86491935483870963,0.86161449752883035,0.83358547655068083,0.72953736654804269,0.70873786407766992,0.72413793103448276,0.7385159010600707,0.73448275862068968,0.72549019607843135,0.72818791946308725
Mg58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96190476190476193,0.9506849315068493,0.95041322314049592,0.95079787234042556,0.95880681818181823,0.95274584929757344,0.95040214477211793,0.9641255605381166,0.9550561797752809,0.96271637816245004,0.96452933151432474,0.81787521079258008,0.84090909090909094,0.8303834808259587,0.83475783475783472,0.86890243902439024,0.8685376661742984,0.86240310077519378,0.86333333333333329,0.82615156017830604,0.71755725190839692,0.71863117870722437,0.72689075630252098,0.72137404580152675,0.72137404580152675,0.72932330827067671,0.72268907563025209
Mg59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95641025641025645,0.9466501240694789,0.94124700239808157,0.95295698924731187,0.95918367346938771,0.94661458333333337,0.95324675324675323,0.95716198125836682,0.95113230035756857,0.96538936959208899,0.81309904153354629,0.85185185185185186,0.83936324167872645,0.84637268847795166,0.87122416534181235,0.86363636363636365,0.87116564417177911,0.85833333333333328,0.83909774436090223,0.72727272727272729,0.70679012345679015,0.72058823529411764,0.73809523809523814,0.726962457337884,0.73162939297124596,0.73333333333333328
Mg60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96075949367088609,0.95965770171149145,0.96786632390745497,0.97566909975669103,0.95920889987639057,0.95854922279792742,0.96377749029754201,0.96062052505966589,0.96614268440145101,0.81953642384105962,0.84530386740331487,0.82798833819241979,0.84431977559607296,0.87014925373134333,0.86697965571205005,0.86172344689378755,0.8666666666666667,0.83479532163742687,0.72693726937269376,0.70205479452054798,0.72068965517241379,0.73308270676691734,0.72499999999999998,0.72318339100346019,0.72241992882562278
Mg61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96489104116222757,0.95466666666666666,0.96268656716417911,0.95904887714663145,0.96569920844327173,0.96107382550335574,0.95952380952380956,0.96345919610231423,0.82894736842105265,0.85694249649368859,0.84365781710914456,0.84964539007092199,0.88045234248788373,0.88095238095238093,0.88381742738589208,0.87370242214532867,0.84298780487804881,0.71821305841924399,0.70440251572327039,0.71379310344827585,0.72068965517241379,0.72039473684210531,0.72168284789644011,0.71841155234657039
Mg64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95969773299748107,0.95899772209567202,0.97047970479704793,0.96829268292682924,0.96556122448979587,0.95950506186726658,0.95391705069124422,0.82888540031397173,0.85561497326203206,0.84710743801652888,0.85394736842105268,0.88444444444444448,0.87594553706505296,0.87268993839835729,0.87381703470031546,0.84165477888730389,0.72297297297297303,0.70662460567823349,0.72318339100346019,0.7220338983050848,0.72258064516129028,0.72611464968152861,0.73049645390070927
Mg67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96593673965936744,0.96525096525096521,0.96507115135834409,0.95520421607378125,0.96375,0.95597484276729561,0.82154340836012862,0.85014005602240894,0.84051724137931039,0.84743411927877943,0.87125748502994016,0.87462686567164183,0.86852589641434264,0.87333333333333329,0.83661119515885018,0.72727272727272729,0.70897832817337458,0.73170731707317072,0.72929936305732479,0.73566878980891715,0.73208722741433019,0.73114754098360657
Mg69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95778045838359471,0.95858708891595612,0.96459096459096461,0.9622857142857143,0.96797153024911031,0.81709145427286356,0.84577723378212977,0.83312577833125778,0.84428223844282235,0.87584345479082326,0.8666666666666667,0.8666666666666667,0.86046511627906974,0.83243967828418231,0.71061093247588425,0.70029673590504449,0.71034482758620687,0.71794871794871795,0.71339563862928346,0.71856287425149701,0.71617161716171618
Mg70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97858099062918336,0.97005208333333337,0.9737171464330413,0.96517412935323388,0.82847896440129454,0.84692417739628045,0.83731343283582094,0.844851904090268,0.8757309941520468,0.87423312883435578,0.86653386454183268,0.87785016286644946,0.83405483405483405,0.7350746268656716,0.72401433691756267,0.72727272727272729,0.7415730337078652,0.7350746268656716,0.73703703703703705,0.73021582733812951
Mg72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97763157894736841,0.97248803827751196,0.97170971709717102,0.8297161936560935,0.85399449035812669,0.83888888888888891,0.84931506849315064,0.87183308494783907,0.87131782945736436,0.86580086580086579,0.86677631578947367,0.83920367534456353,0.72147651006711411,0.70897832817337458,0.70631970260223054,0.72483221476510062,0.71947194719471952,0.71884984025559107,0.72508591065292094
Mg74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96847414880201765,0.98169934640522871,0.82565789473684215,0.84752747252747251,0.8380281690140845,0.84979137691237827,0.88199697428139179,0.87443267776096822,0.86778398510242083,0.8769968051118211,0.83641536273115225,0.74551971326164879,0.74216027874564461,0.72499999999999998,0.74820143884892087,0.74048442906574397,0.73883161512027495,0.73702422145328716
Mg77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97119815668202769,0.82063492063492061,0.85122897800776198,0.83604336043360439,0.84293193717277481,0.8722466960352423,0.86716417910447763,0.86679920477137173,0.86708860759493667,0.83913043478260874,0.73051948051948057,0.71646341463414631,0.73010380622837368,0.73267326732673266,0.73248407643312097,0.72981366459627328,0.73469387755102045
Mg79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8316993464052288,0.85969738651994498,0.84680851063829787,0.85637583892617453,0.87518573551263001,0.88135593220338981,0.87157894736842101,0.87788778877887785,0.84444444444444444,0.72483221476510062,0.71076923076923082,0.72937293729372932,0.72727272727272729,0.72668810289389063,0.72784810126582278,0.72887323943661975
Nv120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93103448275862066,0.93740902474526933,0.93952802359882004,0.87267080745341619,0.87187499999999996,0.8737060041407867,0.85993485342019549,0.9375,0.72759856630824371,0.71621621621621623,0.74436090225563911,0.73571428571428577,0.73161764705882348,0.73943661971830987,0.72631578947368425
Nv122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94518879415347135,0.94484412470023982,0.9083665338645418,0.9094594594594595,0.90339892665474064,0.90606936416184969,0.95382585751978888,0.7554179566563467,0.7387640449438202,0.77288135593220342,0.75522388059701495,0.75975975975975973,0.75862068965517238,0.76282051282051277
Nv125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95030303030303032,0.89257294429708223,0.89801324503311253,0.8954128440366973,0.88563458856345889,0.95610425240054875,0.71207430340557276,0.702247191011236,0.73195876288659789,0.71385542168674698,0.71385542168674698,0.72079772079772075,0.72204472843450485
Nv127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89780077619663645,0.90064516129032257,0.90305206463195686,0.89562764456981669,0.9583875162548765,0.73291925465838514,0.71830985915492962,0.74675324675324672,0.73700305810397548,0.73432835820895526,0.73760932944606417,0.74013157894736847
Nv130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98499317871759895,0.98729582577132491,0.99293785310734461,0.89444444444444449,0.74538745387453875,0.74305555555555558,0.76335877862595425,0.75724637681159424,0.74814814814814812,0.75714285714285712,0.75
Nv131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97715289982425313,0.98509687034277194,0.89857142857142858,0.76114649681528668,0.76282051282051277,0.7781818181818182,0.76451612903225807,0.76699029126213591,0.76677316293929709,0.76551724137931032
